ToyId,ElfId,StartTime,Duration
3050,1,2014 2 21 14 12,4,4.0
3081,1,2014 2 21 14 16,4,4.0
3104,1,2014 2 21 14 20,4,4.0
3177,1,2014 2 21 14 24,4,4.0
3201,1,2014 2 21 14 28,4,4.0
3242,1,2014 2 21 14 32,4,4.0
3257,1,2014 2 21 14 36,4,4.0
3258,1,2014 2 21 14 40,4,4.0
3422,1,2014 2 21 14 44,4,4.0
3459,1,2014 2 21 14 48,4,4.0
3512,1,2014 2 21 14 52,4,4.0
3540,1,2014 2 21 14 56,4,4.0
3633,1,2014 2 21 15 0,4,4.0
3752,1,2014 2 21 15 4,4,4.0
3794,1,2014 2 21 15 8,4,4.0
3809,1,2014 2 21 15 12,4,4.0
3881,1,2014 2 21 15 16,4,4.0
3920,1,2014 2 21 15 20,4,4.0
3961,1,2014 2 21 15 24,4,4.0
3987,1,2014 2 21 15 28,4,4.0
4002,1,2014 2 21 15 32,4,4.0
4020,1,2014 2 21 15 36,4,4.0
4124,1,2014 2 21 15 40,4,4.0
4133,1,2014 2 21 15 44,4,4.0
4228,1,2014 2 21 15 48,4,4.0
4249,1,2014 2 21 15 52,4,4.0
4259,1,2014 2 21 15 56,4,4.0
4260,1,2014 2 21 16 0,4,4.0
4261,1,2014 2 21 16 4,4,4.0
4278,1,2014 2 21 16 8,4,4.0
4328,1,2014 2 21 16 12,4,4.0
4362,1,2014 2 21 16 16,4,4.0
4400,1,2014 2 21 16 20,4,4.0
4447,1,2014 2 21 16 24,4,4.0
4493,1,2014 2 21 16 28,4,4.0
4523,1,2014 2 21 16 32,4,4.0
4586,1,2014 2 21 16 36,4,4.0
4605,1,2014 2 21 16 40,4,4.0
4666,1,2014 2 21 16 44,4,4.0
4679,1,2014 2 21 16 48,4,4.0
4695,1,2014 2 21 16 52,4,4.0
4725,1,2014 2 21 16 56,4,4.0
4797,1,2014 2 21 17 0,4,4.0
4839,1,2014 2 21 17 4,4,4.0
4887,1,2014 2 21 17 8,4,4.0
4906,1,2014 2 21 17 12,4,4.0
4925,1,2014 2 21 17 16,4,4.0
4946,1,2014 2 21 17 20,4,4.0
4968,1,2014 2 21 17 24,4,4.0
404,1,2014 2 21 17 28,4,4.0
463,1,2014 2 21 17 32,4,4.0
493,1,2014 2 21 17 36,4,4.0
517,1,2014 2 21 17 40,4,4.0
553,1,2014 2 21 17 44,4,4.0
580,1,2014 2 21 17 48,4,4.0
630,1,2014 2 21 17 52,4,4.0
669,1,2014 2 21 17 56,4,4.0
692,1,2014 2 21 18 0,4,4.0
693,1,2014 2 21 18 4,4,4.0
707,1,2014 2 21 18 8,4,4.0
730,1,2014 2 21 18 12,4,4.0
743,1,2014 2 21 18 16,4,4.0
821,1,2014 2 21 18 20,4,4.0
822,1,2014 2 21 18 24,4,4.0
880,1,2014 2 21 18 28,4,4.0
902,1,2014 2 21 18 32,4,4.0
903,1,2014 2 21 18 36,4,4.0
921,1,2014 2 21 18 40,4,4.0
940,1,2014 2 21 18 44,4,4.0
430,1,2014 2 21 18 48,3,4.0
938,1,2014 2 21 18 51,3,4.0
688,1,2014 2 21 18 54,2,4.0
663,1,2014 2 21 18 56,1,4.0
816,1,2014 2 21 18 57,1,4.0
785,1,2014 2 21 18 58,1,4.0
1676,1,2014 2 21 18 59,1,4.0
1009,1,2014 2 22 9 0,4,4.0
1057,1,2014 2 22 9 4,4,4.0
1082,1,2014 2 22 9 8,4,4.0
1097,1,2014 2 22 9 12,4,4.0
1190,1,2014 2 22 9 16,4,4.0
1201,1,2014 2 22 9 20,4,4.0
1371,1,2014 2 22 9 24,4,4.0
1401,1,2014 2 22 9 28,4,4.0
1433,1,2014 2 22 9 32,4,4.0
1434,1,2014 2 22 9 36,4,4.0
1446,1,2014 2 22 9 40,4,4.0
1459,1,2014 2 22 9 44,4,4.0
1460,1,2014 2 22 9 48,4,4.0
1473,1,2014 2 22 9 52,4,4.0
1532,1,2014 2 22 9 56,4,4.0
1562,1,2014 2 22 10 0,4,4.0
1595,1,2014 2 22 10 4,4,4.0
1610,1,2014 2 22 10 8,4,4.0
1667,1,2014 2 22 10 12,4,4.0
1718,1,2014 2 22 10 16,4,4.0
1719,1,2014 2 22 10 20,4,4.0
1768,1,2014 2 22 10 24,4,4.0
1779,1,2014 2 22 10 28,4,4.0
1780,1,2014 2 22 10 32,4,4.0
1838,1,2014 2 22 10 36,4,4.0
1856,1,2014 2 22 10 40,4,4.0
1882,1,2014 2 22 10 44,4,4.0
2004,1,2014 2 22 10 48,4,4.0
2018,1,2014 2 22 10 52,4,4.0
2043,1,2014 2 22 10 56,4,4.0
2163,1,2014 2 22 11 0,4,4.0
2244,1,2014 2 22 11 4,4,4.0
2286,1,2014 2 22 11 8,4,4.0
2319,1,2014 2 22 11 12,4,4.0
2368,1,2014 2 22 11 16,4,4.0
2399,1,2014 2 22 11 20,4,4.0
2400,1,2014 2 22 11 24,4,4.0
2409,1,2014 2 22 11 28,4,4.0
2450,1,2014 2 22 11 32,4,4.0
2479,1,2014 2 22 11 36,4,4.0
2524,1,2014 2 22 11 40,4,4.0
2545,1,2014 2 22 11 44,4,4.0
2557,1,2014 2 22 11 48,4,4.0
2613,1,2014 2 22 11 52,4,4.0
2620,1,2014 2 22 11 56,4,4.0
2621,1,2014 2 22 12 0,4,4.0
2635,1,2014 2 22 12 4,4,4.0
2666,1,2014 2 22 12 8,4,4.0
2667,1,2014 2 22 12 12,4,4.0
2702,1,2014 2 22 12 16,4,4.0
2740,1,2014 2 22 12 20,4,4.0
2766,1,2014 2 22 12 24,4,4.0
2767,1,2014 2 22 12 28,4,4.0
2861,1,2014 2 22 12 32,4,4.0
2874,1,2014 2 22 12 36,4,4.0
2912,1,2014 2 22 12 40,4,4.0
2957,1,2014 2 22 12 44,4,4.0
2972,1,2014 2 22 12 48,4,4.0
3037,1,2014 2 22 12 52,4,4.0
3049,1,2014 2 22 12 56,4,4.0
3065,1,2014 2 22 13 0,4,4.0
3225,1,2014 2 22 13 4,4,4.0
3256,1,2014 2 22 13 8,4,4.0
3344,1,2014 2 22 13 12,4,4.0
3413,1,2014 2 22 13 16,4,4.0
3458,1,2014 2 22 13 20,4,4.0
3511,1,2014 2 22 13 24,4,4.0
3529,1,2014 2 22 13 28,4,4.0
3582,1,2014 2 22 13 32,4,4.0
3583,1,2014 2 22 13 36,4,4.0
3596,1,2014 2 22 13 40,4,4.0
3648,1,2014 2 22 13 44,4,4.0
3719,1,2014 2 22 13 48,4,4.0
3740,1,2014 2 22 13 52,4,4.0
3836,1,2014 2 22 13 56,4,4.0
3837,1,2014 2 22 14 0,4,4.0
3880,1,2014 2 22 14 4,4,4.0
4044,1,2014 2 22 14 8,4,4.0
4055,1,2014 2 22 14 12,4,4.0
4187,1,2014 2 22 14 16,4,4.0
4188,1,2014 2 22 14 20,4,4.0
4236,1,2014 2 22 14 24,4,4.0
4277,1,2014 2 22 14 28,4,4.0
4360,1,2014 2 22 14 32,4,4.0
4361,1,2014 2 22 14 36,4,4.0
4373,1,2014 2 22 14 40,4,4.0
4461,1,2014 2 22 14 44,4,4.0
4537,1,2014 2 22 14 48,4,4.0
4565,1,2014 2 22 14 52,4,4.0
4627,1,2014 2 22 14 56,4,4.0
4724,1,2014 2 22 15 0,4,4.0
4796,1,2014 2 22 15 4,4,4.0
4886,1,2014 2 22 15 8,4,4.0
4936,1,2014 2 22 15 12,4,4.0
4962,1,2014 2 22 15 16,4,4.0
447,1,2014 2 22 15 20,3,4.0
477,1,2014 2 22 15 23,3,4.0
478,1,2014 2 22 15 26,3,4.0
533,1,2014 2 22 15 29,3,4.0
570,1,2014 2 22 15 32,3,4.0
629,1,2014 2 22 15 35,3,4.0
644,1,2014 2 22 15 38,3,4.0
645,1,2014 2 22 15 41,3,4.0
680,1,2014 2 22 15 44,3,4.0
681,1,2014 2 22 15 47,3,4.0
691,1,2014 2 22 15 50,3,4.0
706,1,2014 2 22 15 53,3,4.0
729,1,2014 2 22 15 56,3,4.0
742,1,2014 2 22 15 59,3,4.0
776,1,2014 2 22 16 2,3,4.0
790,1,2014 2 22 16 5,3,4.0
820,1,2014 2 22 16 8,3,4.0
847,1,2014 2 22 16 11,3,4.0
878,1,2014 2 22 16 14,3,4.0
879,1,2014 2 22 16 17,3,4.0
969,1,2014 2 22 16 20,3,4.0
992,1,2014 2 22 16 23,3,4.0
1080,1,2014 2 22 16 26,3,4.0
1081,1,2014 2 22 16 29,3,4.0
1096,1,2014 2 22 16 32,3,4.0
1122,1,2014 2 22 16 35,3,4.0
1161,1,2014 2 22 16 38,3,4.0
1177,1,2014 2 22 16 41,3,4.0
1222,1,2014 2 22 16 44,3,4.0
1309,1,2014 2 22 16 47,3,4.0
1319,1,2014 2 22 16 50,3,4.0
1349,1,2014 2 22 16 53,3,4.0
1400,1,2014 2 22 16 56,3,4.0
1444,1,2014 2 22 16 59,3,4.0
1445,1,2014 2 22 17 2,3,4.0
1472,1,2014 2 22 17 5,3,4.0
1530,1,2014 2 22 17 8,3,4.0
1531,1,2014 2 22 17 11,3,4.0
1561,1,2014 2 22 17 14,3,4.0
1579,1,2014 2 22 17 17,3,4.0
1620,1,2014 2 22 17 20,3,4.0
1639,1,2014 2 22 17 23,3,4.0
1717,1,2014 2 22 17 26,3,4.0
1732,1,2014 2 22 17 29,3,4.0
1767,1,2014 2 22 17 32,3,4.0
1777,1,2014 2 22 17 35,3,4.0
1778,1,2014 2 22 17 38,3,4.0
1802,1,2014 2 22 17 41,3,4.0
1837,1,2014 2 22 17 44,3,4.0
1901,1,2014 2 22 17 47,3,4.0
1950,1,2014 2 22 17 50,3,4.0
2032,1,2014 2 22 17 53,3,4.0
2070,1,2014 2 22 17 56,3,4.0
2085,1,2014 2 22 17 59,3,4.0
2086,1,2014 2 22 18 2,3,4.0
2110,1,2014 2 22 18 5,3,4.0
2111,1,2014 2 22 18 8,3,4.0
2140,1,2014 2 22 18 11,3,4.0
2189,1,2014 2 22 18 14,3,4.0
2226,1,2014 2 22 18 17,3,4.0
2243,1,2014 2 22 18 20,3,4.0
2255,1,2014 2 22 18 23,3,4.0
2256,1,2014 2 22 18 26,3,4.0
2272,1,2014 2 22 18 29,3,4.0
2305,1,2014 2 22 18 32,3,4.0
2317,1,2014 2 22 18 35,3,4.0
2318,1,2014 2 22 18 38,3,4.0
2334,1,2014 2 22 18 41,3,4.0
2346,1,2014 2 22 18 44,3,4.0
2354,1,2014 2 22 18 47,3,4.0
323,1,2014 2 22 18 50,3,4.0
240,1,2014 2 22 18 53,2,4.0
158,1,2014 2 22 18 55,2,4.0
831,1,2014 2 22 18 57,1,4.0
830,1,2014 2 22 18 58,1,4.0
1693,1,2014 2 22 18 59,1,4.0
2431,1,2014 2 23 9 0,3,4.0
2512,1,2014 2 23 9 3,3,4.0
2556,1,2014 2 23 9 6,3,4.0
2569,1,2014 2 23 9 9,3,4.0
2587,1,2014 2 23 9 12,3,4.0
2588,1,2014 2 23 9 15,3,4.0
2612,1,2014 2 23 9 18,3,4.0
2646,1,2014 2 23 9 21,3,4.0
2688,1,2014 2 23 9 24,3,4.0
2724,1,2014 2 23 9 27,3,4.0
2732,1,2014 2 23 9 30,3,4.0
2756,1,2014 2 23 9 33,3,4.0
2757,1,2014 2 23 9 36,3,4.0
2775,1,2014 2 23 9 39,3,4.0
2798,1,2014 2 23 9 42,3,4.0
2817,1,2014 2 23 9 45,3,4.0
2860,1,2014 2 23 9 48,3,4.0
2873,1,2014 2 23 9 51,3,4.0
2890,1,2014 2 23 9 54,3,4.0
2910,1,2014 2 23 9 57,3,4.0
2911,1,2014 2 23 10 0,3,4.0
2928,1,2014 2 23 10 3,3,4.0
2943,1,2014 2 23 10 6,3,4.0
2956,1,2014 2 23 10 9,3,4.0
3004,1,2014 2 23 10 12,3,4.0
3080,1,2014 2 23 10 15,3,4.0
3103,1,2014 2 23 10 18,3,4.0
3141,1,2014 2 23 10 21,3,4.0
3191,1,2014 2 23 10 24,3,4.0
3200,1,2014 2 23 10 27,3,4.0
3223,1,2014 2 23 10 30,3,4.0
3224,1,2014 2 23 10 33,3,4.0
3241,1,2014 2 23 10 36,3,4.0
3255,1,2014 2 23 10 39,3,4.0
3311,1,2014 2 23 10 42,3,4.0
3343,1,2014 2 23 10 45,3,4.0
3421,1,2014 2 23 10 48,3,4.0
3438,1,2014 2 23 10 51,3,4.0
3457,1,2014 2 23 10 54,3,4.0
3475,1,2014 2 23 10 57,3,4.0
3497,1,2014 2 23 11 0,3,4.0
3557,1,2014 2 23 11 3,3,4.0
3581,1,2014 2 23 11 6,3,4.0
3595,1,2014 2 23 11 9,3,4.0
3606,1,2014 2 23 11 12,3,4.0
3607,1,2014 2 23 11 15,3,4.0
3662,1,2014 2 23 11 18,3,4.0
3663,1,2014 2 23 11 21,3,4.0
3808,1,2014 2 23 11 24,3,4.0
3851,1,2014 2 23 11 27,3,4.0
3869,1,2014 2 23 11 30,3,4.0
3870,1,2014 2 23 11 33,3,4.0
3879,1,2014 2 23 11 36,3,4.0
3911,1,2014 2 23 11 39,3,4.0
3960,1,2014 2 23 11 42,3,4.0
4019,1,2014 2 23 11 45,3,4.0
4033,1,2014 2 23 11 48,3,4.0
4123,1,2014 2 23 11 51,3,4.0
4248,1,2014 2 23 11 54,3,4.0
4258,1,2014 2 23 11 57,3,4.0
4275,1,2014 2 23 12 0,3,4.0
4276,1,2014 2 23 12 3,3,4.0
4306,1,2014 2 23 12 6,3,4.0
4327,1,2014 2 23 12 9,3,4.0
4398,1,2014 2 23 12 12,3,4.0
4399,1,2014 2 23 12 15,3,4.0
4549,1,2014 2 23 12 18,3,4.0
4574,1,2014 2 23 12 21,3,4.0
4585,1,2014 2 23 12 24,3,4.0
4658,1,2014 2 23 12 27,3,4.0
4694,1,2014 2 23 12 30,3,4.0
4709,1,2014 2 23 12 33,3,4.0
4710,1,2014 2 23 12 36,3,4.0
4751,1,2014 2 23 12 39,3,4.0
4783,1,2014 2 23 12 42,3,4.0
4810,1,2014 2 23 12 45,3,4.0
4826,1,2014 2 23 12 48,3,4.0
4838,1,2014 2 23 12 51,3,4.0
4905,1,2014 2 23 12 54,3,4.0
446,1,2014 2 23 12 57,3,4.0
462,1,2014 2 23 13 0,3,4.0
476,1,2014 2 23 13 3,3,4.0
492,1,2014 2 23 13 6,3,4.0
502,1,2014 2 23 13 9,3,4.0
503,1,2014 2 23 13 12,3,4.0
504,1,2014 2 23 13 15,3,4.0
516,1,2014 2 23 13 18,3,4.0
532,1,2014 2 23 13 21,3,4.0
616,1,2014 2 23 13 24,3,4.0
718,1,2014 2 23 13 27,3,4.0
719,1,2014 2 23 13 30,3,4.0
919,1,2014 2 23 13 33,3,4.0
920,1,2014 2 23 13 36,3,4.0
955,1,2014 2 23 13 39,3,4.0
991,1,2014 2 23 13 42,3,4.0
1037,1,2014 2 23 13 45,3,4.0
1079,1,2014 2 23 13 48,3,4.0
1121,1,2014 2 23 13 51,3,4.0
1160,1,2014 2 23 13 54,3,4.0
1176,1,2014 2 23 13 57,3,4.0
1233,1,2014 2 23 14 0,3,4.0
1234,1,2014 2 23 14 3,3,4.0
1336,1,2014 2 23 14 6,3,4.0
1399,1,2014 2 23 14 9,3,4.0
1432,1,2014 2 23 14 12,3,4.0
1482,1,2014 2 23 14 15,3,4.0
1495,1,2014 2 23 14 18,3,4.0
1507,1,2014 2 23 14 21,3,4.0
1543,1,2014 2 23 14 24,3,4.0
1559,1,2014 2 23 14 27,3,4.0
1560,1,2014 2 23 14 30,3,4.0
1765,1,2014 2 23 14 33,3,4.0
1766,1,2014 2 23 14 36,3,4.0
1776,1,2014 2 23 14 39,3,4.0
1801,1,2014 2 23 14 42,3,4.0
1848,1,2014 2 23 14 45,3,4.0
1855,1,2014 2 23 14 48,3,4.0
1912,1,2014 2 23 14 51,3,4.0
1938,1,2014 2 23 14 54,3,4.0
1949,1,2014 2 23 14 57,3,4.0
1970,1,2014 2 23 15 0,3,4.0
1978,1,2014 2 23 15 3,3,4.0
2003,1,2014 2 23 15 6,3,4.0
2095,1,2014 2 23 15 9,3,4.0
2096,1,2014 2 23 15 12,3,4.0
2108,1,2014 2 23 15 15,3,4.0
2109,1,2014 2 23 15 18,3,4.0
2115,1,2014 2 23 15 21,3,4.0
2127,1,2014 2 23 15 24,3,4.0
2161,1,2014 2 23 15 27,3,4.0
2162,1,2014 2 23 15 30,3,4.0
2223,1,2014 2 23 15 33,3,4.0
2224,1,2014 2 23 15 36,3,4.0
2225,1,2014 2 23 15 39,3,4.0
2367,1,2014 2 23 15 42,3,4.0
2386,1,2014 2 23 15 45,3,4.0
2511,1,2014 2 23 15 48,3,4.0
2584,1,2014 2 23 15 51,3,4.0
2585,1,2014 2 23 15 54,3,4.0
2586,1,2014 2 23 15 57,3,4.0
2604,1,2014 2 23 16 0,3,4.0
2633,1,2014 2 23 16 3,3,4.0
2634,1,2014 2 23 16 6,3,4.0
2658,1,2014 2 23 16 9,3,4.0
2678,1,2014 2 23 16 12,3,4.0
2755,1,2014 2 23 16 15,3,4.0
2785,1,2014 2 23 16 18,3,4.0
2845,1,2014 2 23 16 21,3,4.0
2888,1,2014 2 23 16 24,3,4.0
2889,1,2014 2 23 16 27,3,4.0
2900,1,2014 2 23 16 30,3,4.0
2927,1,2014 2 23 16 33,3,4.0
2955,1,2014 2 23 16 36,3,4.0
3036,1,2014 2 23 16 39,3,4.0
3140,1,2014 2 23 16 42,3,4.0
3156,1,2014 2 23 16 45,3,4.0
3176,1,2014 2 23 16 48,3,4.0
3270,1,2014 2 23 16 51,3,4.0
3271,1,2014 2 23 16 54,3,4.0
3281,1,2014 2 23 16 57,3,4.0
3325,1,2014 2 23 17 0,3,4.0
3389,1,2014 2 23 17 3,3,4.0
3437,1,2014 2 23 17 6,3,4.0
3555,1,2014 2 23 17 9,3,4.0
3556,1,2014 2 23 17 12,3,4.0
3673,1,2014 2 23 17 15,3,4.0
3676,1,2014 2 23 17 18,3,4.0
3687,1,2014 2 23 17 21,3,4.0
3793,1,2014 2 23 17 24,3,4.0
3806,1,2014 2 23 17 27,3,4.0
3807,1,2014 2 23 17 30,3,4.0
3835,1,2014 2 23 17 33,3,4.0
3850,1,2014 2 23 17 36,3,4.0
3986,1,2014 2 23 17 39,3,4.0
4018,1,2014 2 23 17 42,3,4.0
4032,1,2014 2 23 17 45,3,4.0
4054,1,2014 2 23 17 48,3,4.0
4105,1,2014 2 23 17 51,3,4.0
4161,1,2014 2 23 17 54,3,4.0
4174,1,2014 2 23 17 57,3,4.0
4198,1,2014 2 23 18 0,3,4.0
4214,1,2014 2 23 18 3,3,4.0
4227,1,2014 2 23 18 6,3,4.0
4273,1,2014 2 23 18 9,3,4.0
4274,1,2014 2 23 18 12,3,4.0
4299,1,2014 2 23 18 15,3,4.0
4338,1,2014 2 23 18 18,3,4.0
4372,1,2014 2 23 18 21,3,4.0
4419,1,2014 2 23 18 24,3,4.0
4420,1,2014 2 23 18 27,3,4.0
4491,1,2014 2 23 18 30,3,4.0
4492,1,2014 2 23 18 33,3,4.0
4506,1,2014 2 23 18 36,3,4.0
4507,1,2014 2 23 18 39,3,4.0
4522,1,2014 2 23 18 42,3,4.0
4536,1,2014 2 23 18 45,3,4.0
4573,1,2014 2 23 18 48,3,4.0
1008,1,2014 2 23 18 51,3,4.0
715,1,2014 2 23 18 54,2,4.0
664,1,2014 2 23 18 56,1,4.0
858,1,2014 2 23 18 57,1,4.0
842,1,2014 2 23 18 58,1,4.0
1740,1,2014 2 23 18 59,1,4.0
4626,1,2014 2 24 9 0,3,4.0
4640,1,2014 2 24 9 3,3,4.0
4665,1,2014 2 24 9 6,3,4.0
4678,1,2014 2 24 9 9,3,4.0
4708,1,2014 2 24 9 12,3,4.0
4723,1,2014 2 24 9 15,3,4.0
4750,1,2014 2 24 9 18,3,4.0
4771,1,2014 2 24 9 21,3,4.0
4795,1,2014 2 24 9 24,3,4.0
4837,1,2014 2 24 9 27,3,4.0
4857,1,2014 2 24 9 30,3,4.0
4885,1,2014 2 24 9 33,3,4.0
4934,1,2014 2 24 9 36,3,4.0
4935,1,2014 2 24 9 39,3,4.0
4961,1,2014 2 24 9 42,3,4.0
324,1,2014 2 24 9 45,3,4.0
403,1,2014 2 24 9 48,3,4.0
428,1,2014 2 24 9 51,3,4.0
491,1,2014 2 24 9 54,3,4.0
501,1,2014 2 24 9 57,3,4.0
531,1,2014 2 24 10 0,3,4.0
552,1,2014 2 24 10 3,3,4.0
598,1,2014 2 24 10 6,3,4.0
613,1,2014 2 24 10 9,3,4.0
614,1,2014 2 24 10 12,3,4.0
615,1,2014 2 24 10 15,3,4.0
628,1,2014 2 24 10 18,3,4.0
679,1,2014 2 24 10 21,3,4.0
775,1,2014 2 24 10 24,3,4.0
834,1,2014 2 24 10 27,3,4.0
871,1,2014 2 24 10 30,3,4.0
890,1,2014 2 24 10 33,3,4.0
918,1,2014 2 24 10 36,3,4.0
939,1,2014 2 24 10 39,3,4.0
954,1,2014 2 24 10 42,3,4.0
968,1,2014 2 24 10 45,3,4.0
1019,1,2014 2 24 10 48,3,4.0
1078,1,2014 2 24 10 51,3,4.0
1129,1,2014 2 24 10 54,3,4.0
1130,1,2014 2 24 10 57,3,4.0
1159,1,2014 2 24 11 0,3,4.0
1189,1,2014 2 24 11 3,3,4.0
1221,1,2014 2 24 11 6,3,4.0
1308,1,2014 2 24 11 9,3,4.0
1335,1,2014 2 24 11 12,3,4.0
1348,1,2014 2 24 11 15,3,4.0
1358,1,2014 2 24 11 18,3,4.0
1369,1,2014 2 24 11 21,3,4.0
1370,1,2014 2 24 11 24,3,4.0
1443,1,2014 2 24 11 27,3,4.0
1458,1,2014 2 24 11 30,3,4.0
1494,1,2014 2 24 11 33,3,4.0
1529,1,2014 2 24 11 36,3,4.0
1542,1,2014 2 24 11 39,3,4.0
1558,1,2014 2 24 11 42,3,4.0
1688,1,2014 2 24 11 45,3,4.0
1751,1,2014 2 24 11 48,3,4.0
1775,1,2014 2 24 11 51,3,4.0
1786,1,2014 2 24 11 54,3,4.0
1800,1,2014 2 24 11 57,3,4.0
1826,1,2014 2 24 12 0,3,4.0
1854,1,2014 2 24 12 3,3,4.0
1937,1,2014 2 24 12 6,3,4.0
1969,1,2014 2 24 12 9,3,4.0
1991,1,2014 2 24 12 12,3,4.0
2017,1,2014 2 24 12 15,3,4.0
2030,1,2014 2 24 12 18,3,4.0
2031,1,2014 2 24 12 21,3,4.0
2042,1,2014 2 24 12 24,3,4.0
2055,1,2014 2 24 12 27,3,4.0
2056,1,2014 2 24 12 30,3,4.0
2083,1,2014 2 24 12 33,3,4.0
2084,1,2014 2 24 12 36,3,4.0
2114,1,2014 2 24 12 39,3,4.0
2125,1,2014 2 24 12 42,3,4.0
2126,1,2014 2 24 12 45,3,4.0
2139,1,2014 2 24 12 48,3,4.0
2188,1,2014 2 24 12 51,3,4.0
2241,1,2014 2 24 12 54,3,4.0
2242,1,2014 2 24 12 57,3,4.0
2304,1,2014 2 24 13 0,3,4.0
2316,1,2014 2 24 13 3,3,4.0
2333,1,2014 2 24 13 6,3,4.0
2366,1,2014 2 24 13 9,3,4.0
2430,1,2014 2 24 13 12,3,4.0
2449,1,2014 2 24 13 15,3,4.0
2460,1,2014 2 24 13 18,3,4.0
2478,1,2014 2 24 13 21,3,4.0
2493,1,2014 2 24 13 24,3,4.0
2523,1,2014 2 24 13 27,3,4.0
2544,1,2014 2 24 13 30,3,4.0
2583,1,2014 2 24 13 33,3,4.0
2657,1,2014 2 24 13 36,3,4.0
2699,1,2014 2 24 13 39,3,4.0
2700,1,2014 2 24 13 42,3,4.0
2701,1,2014 2 24 13 45,3,4.0
2723,1,2014 2 24 13 48,3,4.0
2731,1,2014 2 24 13 51,3,4.0
2739,1,2014 2 24 13 54,3,4.0
2816,1,2014 2 24 13 57,3,4.0
2822,1,2014 2 24 14 0,3,4.0
2832,1,2014 2 24 14 3,3,4.0
2833,1,2014 2 24 14 6,3,4.0
2971,1,2014 2 24 14 9,3,4.0
2996,1,2014 2 24 14 12,3,4.0
3016,1,2014 2 24 14 15,3,4.0
3048,1,2014 2 24 14 18,3,4.0
3064,1,2014 2 24 14 21,3,4.0
3079,1,2014 2 24 14 24,3,4.0
3190,1,2014 2 24 14 27,3,4.0
3310,1,2014 2 24 14 30,3,4.0
3342,1,2014 2 24 14 33,3,4.0
3360,1,2014 2 24 14 36,3,4.0
3361,1,2014 2 24 14 39,3,4.0
3474,1,2014 2 24 14 42,3,4.0
3496,1,2014 2 24 14 45,3,4.0
3510,1,2014 2 24 14 48,3,4.0
3528,1,2014 2 24 14 51,3,4.0
3539,1,2014 2 24 14 54,3,4.0
3554,1,2014 2 24 14 57,3,4.0
3594,1,2014 2 24 15 0,3,4.0
3632,1,2014 2 24 15 3,3,4.0
3647,1,2014 2 24 15 6,3,4.0
3704,1,2014 2 24 15 9,3,4.0
3774,1,2014 2 24 15 12,3,4.0
3878,1,2014 2 24 15 15,3,4.0
3895,1,2014 2 24 15 18,3,4.0
3932,1,2014 2 24 15 21,3,4.0
3945,1,2014 2 24 15 24,3,4.0
3972,1,2014 2 24 15 27,3,4.0
4001,1,2014 2 24 15 30,3,4.0
4031,1,2014 2 24 15 33,3,4.0
4053,1,2014 2 24 15 36,3,4.0
4132,1,2014 2 24 15 39,3,4.0
4185,1,2014 2 24 15 42,3,4.0
4186,1,2014 2 24 15 45,3,4.0
4247,1,2014 2 24 15 48,3,4.0
4272,1,2014 2 24 15 51,3,4.0
4337,1,2014 2 24 15 54,3,4.0
4359,1,2014 2 24 15 57,3,4.0
4396,1,2014 2 24 16 0,3,4.0
4397,1,2014 2 24 16 3,3,4.0
4446,1,2014 2 24 16 6,3,4.0
4490,1,2014 2 24 16 9,3,4.0
4534,1,2014 2 24 16 12,3,4.0
4535,1,2014 2 24 16 15,3,4.0
4598,1,2014 2 24 16 18,3,4.0
4599,1,2014 2 24 16 21,3,4.0
4639,1,2014 2 24 16 24,3,4.0
4653,1,2014 2 24 16 27,3,4.0
4664,1,2014 2 24 16 30,3,4.0
4677,1,2014 2 24 16 33,3,4.0
4693,1,2014 2 24 16 36,3,4.0
4749,1,2014 2 24 16 39,3,4.0
4782,1,2014 2 24 16 42,3,4.0
4825,1,2014 2 24 16 45,3,4.0
4867,1,2014 2 24 16 48,3,4.0
4881,1,2014 2 24 16 51,3,4.0
4882,1,2014 2 24 16 54,3,4.0
4883,1,2014 2 24 16 57,3,4.0
4884,1,2014 2 24 17 0,3,4.0
4960,1,2014 2 24 17 3,3,4.0
4990,1,2014 2 24 17 6,3,4.0
1068,1,2014 2 24 17 9,3,4.0
1120,1,2014 2 24 17 12,3,4.0
1142,1,2014 2 24 17 15,3,4.0
1158,1,2014 2 24 17 18,3,4.0
1200,1,2014 2 24 17 21,3,4.0
1212,1,2014 2 24 17 24,3,4.0
1242,1,2014 2 24 17 27,3,4.0
1269,1,2014 2 24 17 30,3,4.0
1286,1,2014 2 24 17 33,3,4.0
1334,1,2014 2 24 17 36,3,4.0
1384,1,2014 2 24 17 39,3,4.0
1431,1,2014 2 24 17 42,3,4.0
1471,1,2014 2 24 17 45,3,4.0
1492,1,2014 2 24 17 48,3,4.0
1493,1,2014 2 24 17 51,3,4.0
1528,1,2014 2 24 17 54,3,4.0
1619,1,2014 2 24 17 57,3,4.0
1686,1,2014 2 24 18 0,3,4.0
1687,1,2014 2 24 18 3,3,4.0
1764,1,2014 2 24 18 6,3,4.0
1799,1,2014 2 24 18 9,3,4.0
1825,1,2014 2 24 18 12,3,4.0
1881,1,2014 2 24 18 15,3,4.0
1900,1,2014 2 24 18 18,3,4.0
1921,1,2014 2 24 18 21,3,4.0
1922,1,2014 2 24 18 24,3,4.0
